Date,Ret,Vol,Sharp,NAV,MDD,MDD_N,MDD_T0,MDD_T1,LDD,LDD_N,LDD_T0,LDD_T1
20190412,0.09945503341863961,0.12086475738575912,0.822862144183296,2.1629531427496484,-0.06411598050378498,2,20190410,20190412,-0.01492371270063897,1,20190410,20190411
20190419,0.0485700639185625,0.10032398491545239,0.4841321241325762,2.211523206668211,-0.04489352024663251,1,20190417,20190418,0.0,0,20190415,20190415
20190426,-0.19789757983893538,0.08072000703783214,-2.451654640542636,2.013625626829276,-0.1935671772048222,4,20190422,20190426,-0.13710182459584264,3,20190422,20190425
20190430,-0.0910031793353619,0.059513459415201066,-1.5291192988878353,1.9226224474939135,-0.08758396039204008,1,20190429,20190430,0.0,0,20190429,20190429
20190510,-0.0272183136123898,0.07754208737874613,-0.3510134242252833,1.8954041338815237,-0.09156324949393824,2,20190506,20190508,-0.09156324949393824,2,20190506,20190508
20190517,0.005828093206120197,0.04680450021801318,0.12451993246318645,1.901232227087644,-0.030296639430795302,3,20190513,20190516,-0.009245971925527563,2,20190513,20190515
20190524,0.2630026301227316,0.0724770335507605,3.6287720018029344,2.1642348572103756,0,0,20190524,20190524,0,0,20190524,20190524
20190531,-0.1027715119199669,0.10795096955464507,-0.9520202768345094,2.0614633452904085,-0.13022343286013172,4,20190527,20190531,-0.09239766329608567,2,20190527,20190529
20190606,0.0728223215297979,0.1535013976832925,0.4744081984194472,2.1342856668202064,-0.02148480454388091,1,20190603,20190604,0.0,0,20190603,20190603
20190614,-0.06852656598128778,0.03656104630983824,-1.8743053850416727,2.065759100838919,-0.050560552943609505,3,20190611,20190614,-0.043485311309467534,1,20190611,20190612
20190621,-0.0426097336132081,0.15967486432165678,-0.26685310674429624,2.023149367225711,-0.1841536742983183,3,20190617,20190620,-0.1841536742983183,3,20190617,20190620
20190628,-0.23889331490818327,0.1408537190643937,-1.696038390004946,1.7842560523175275,-0.14836088810662518,4,20190624,20190628,-0.13855843008242075,2,20190624,20190626
20190705,0.061134707971089705,0.11088137194707241,0.5513523768471358,1.845390760288617,-0.00677607940912317,1,20190704,20190705,0.0,0,20190701,20190701
20190712,-0.33447897685325123,0.053302211068318915,-6.275142628221188,1.5109117834353658,-0.30411188947376333,4,20190708,20190712,-0.24407915950553538,3,20190708,20190711
20190719,0.062166074878087514,0.13997060457422902,0.44413664617072995,1.5730778583134533,-0.09879124256793781,1,20190717,20190718,-0.09879124256793781,1,20190717,20190718
20190726,0.1035554158269941,0.1658322195991108,0.6244589626631842,1.6766332741404475,-0.08272126715274641,1,20190722,20190723,0.0,0,20190722,20190722
20190802,0.014792255622515196,0.09072718551636338,0.16304105035692187,1.6914255297629626,-0.05165870181875287,1,20190801,20190802,0.0,0,20190729,20190729
20190809,0.1810516776675979,0.08205560368337013,2.2064511080343303,1.8724772074305605,-0.025161360209303485,1,20190805,20190806,0.0,0,20190805,20190805
20190816,-0.1309345003081044,0.09223619282177815,-1.4195566436821652,1.741542707122456,-0.1087723626815893,3,20190813,20190816,-0.01325662256916127,2,20190813,20190815
20190823,-0.000990768586583493,0.1074774715137241,-0.009218383840161137,1.740551938535873,-0.10447171299392433,2,20190820,20190822,-0.10447171299392433,2,20190820,20190822
20190830,0.1761645435295955,0.0784388372295887,2.2458841787004804,1.9167164820654685,-0.01179898849672889,1,20190826,20190827,0.0,0,20190826,20190826
20190906,-0.05221176572001611,0.11792079928203816,-0.44276977461065314,1.8645047163454525,-0.07710024428687134,2,20190903,20190905,-0.07710024428687134,2,20190903,20190905
20190912,0.140763841805018,0.12169059099801438,1.1567356247560243,2.0052685581504703,-0.051208535883104256,2,20190909,20190911,-0.028863110985754004,1,20190909,20190910
20190920,0.08822485925001981,0.09858670480452313,0.8948961163166099,2.0934934174004898,-0.06388239716342614,1,20190918,20190919,-0.06388239716342614,1,20190918,20190919
20190927,-0.029665130928710502,0.11965586844221823,-0.24792040135528984,2.063828286471779,-0.1363734171924671,2,20190925,20190927,-0.05396808535083819,1,20190925,20190926
20190930,0.0250922934020992,0.0,inf,2.0889205798738786,0,0,20190930,20190930,0,0,20190930,20190930
20191011,-0.059722765012257706,0.10735879115891367,-0.5562913327130836,2.0291978148616208,-0.05546629627064581,1,20191009,20191010,-0.05546629627064581,1,20191009,20191010
20191018,0.39616600422388026,0.034782404745939036,11.389839406377847,2.425363819085501,0,0,20191018,20191018,0,0,20191018,20191018
20191025,-0.0781958147709489,0.09118556514220004,-0.8575459794431918,2.347168004314552,-0.07994915025319971,1,20191023,20191024,-0.07994915025319971,1,20191023,20191024
20191101,-0.1664309590591072,0.1044907802132956,-1.5927812838546518,2.1807370452554453,-0.21770986683857751,4,20191028,20191101,-0.14017762176411885,3,20191028,20191031
20191108,0.174161457843228,0.08260932004536732,2.1082543440326367,2.3548985030986733,0,0,20191108,20191108,0,0,20191108,20191108
20191115,-0.09959134751712492,0.14312728692073906,-0.6958236242700286,2.2553071555815483,-0.10638775778986975,2,20191112,20191114,-0.10638775778986975,2,20191112,20191114
20191122,-0.013130888937188303,0.11180164637364004,-0.11744808205511569,2.24217626664436,-0.06243151864313434,1,20191118,20191119,-0.06243151864313434,1,20191118,20191119
20191129,0.0381962996067858,0.12385983041749082,0.30838327065392074,2.280372566251146,-0.11818638750810795,2,20191125,20191127,-0.11818638750810795,2,20191125,20191127
20191206,0.1866131686815053,0.10432336880154566,1.7887954618921433,2.466985734932651,-0.03770274610180868,1,20191203,20191204,0.0,0,20191202,20191202
20191213,0.12930741343985863,0.11346577757284303,1.139615981187328,2.59629314837251,-0.035672679110268835,1,20191209,20191210,0.0,0,20191209,20191209
20191220,-0.060312891435265525,0.1214559121792761,-0.4965825899544531,2.5359802569372443,-0.09376095983745625,2,20191216,20191218,-0.09376095983745625,2,20191216,20191218
20191227,0.1483422800447366,0.1410735124349971,1.0515246801775686,2.6843225369819805,-0.08483214816970985,2,20191223,20191225,-0.08483214816970985,2,20191223,20191225
20191231,-0.024341014253685102,0.01957441493367731,-1.243511713436041,2.6599815227282955,-0.026011708664205102,1,20191230,20191231,0.0,0,20191230,20191230
20200103,0.011328113022007601,0.0039025582325131,2.9027402916452383,2.671309635750303,0,0,20200103,20200103,0,0,20200103,20200103
20200110,0.1271816180431714,0.12407924741067176,1.0250031386975742,2.7984912537934745,-0.07011406156427968,1,20200106,20200107,-0.07011406156427968,1,20200106,20200107
20200117,0.13340912014377532,0.10663064355193583,1.251133029866754,2.93190037393725,-0.03089596973086639,1,20200116,20200117,0.0,0,20200113,20200113
20200123,0.005334775312285295,0.12245386900440221,0.04356559213407549,2.937235149249535,-0.09582003825584806,1,20200121,20200122,-0.09582003825584806,1,20200121,20200122
20200207,0.08140547929054943,0.11997749423048787,0.6785062466312388,3.0186406285400844,-0.07640513848809594,1,20200206,20200207,0.0,0,20200203,20200203
20200214,-0.010368399488335095,0.13854483082660723,-0.07483786602844418,3.00827222905175,-0.14684952644823746,2,20200210,20200212,-0.14684952644823746,2,20200210,20200212
20200221,-0.1748183400104641,0.08947810458696105,-1.9537555116689296,2.8334538890412855,-0.1788568931344976,4,20200217,20200221,-0.10404921732515993,2,20200217,20200219
20200228,-0.1257637632749512,0.1534965016981655,-0.8193265767206358,2.707690125766334,-0.1653808720179475,2,20200224,20200226,-0.1653808720179475,2,20200224,20200226
20200306,0.0906317472330603,0.17355039364583977,0.5222215019460595,2.7983218729993946,-0.09505177650627594,1,20200302,20200303,-0.09505177650627594,1,20200302,20200303
20200313,-0.03416744304601019,0.09314232987128014,-0.36683045284811483,2.7641544299533845,-0.10749525599354826,3,20200309,20200312,-0.10749525599354826,3,20200309,20200312
20200320,0.21201079629609598,0.09607950689852686,2.2066182804206984,2.9761652262494804,-0.03334464220664746,1,20200316,20200317,0.0,0,20200316,20200316
20200327,-0.1226268404601119,0.11624399181045657,-1.0549090628276339,2.853538385789369,-0.16783186261509897,2,20200323,20200325,-0.16783186261509897,2,20200323,20200325
20200403,-0.1156693937367095,0.12950302585020348,-0.8931790819351558,2.737868992052659,-0.131870691503845,2,20200401,20200403,-0.09213938722211079,1,20200401,20200402
20200410,0.029665826781565804,0.08927402716523289,0.33230075671011,2.767534818834225,-0.03930748743182111,1,20200407,20200408,-0.03930748743182111,1,20200407,20200408
20200417,-0.0298189064883794,0.10037682596876793,-0.2970696293749864,2.7377159123458457,-0.08375920385435087,3,20200413,20200416,-0.08375920385435087,3,20200413,20200416
20200424,-0.023651956134578905,0.09663373207865632,-0.2447587982561522,2.714063956211266,-0.1076433247951889,2,20200421,20200423,-0.1076433247951889,2,20200421,20200423
20200430,0.008067058939194505,0.04535953255066665,0.17784704747968005,2.722131015150461,-0.035336584164114004,2,20200428,20200430,-0.028900747669812432,1,20200428,20200429
20200508,-0.07439698688937971,0.05000991979608426,-1.4876445951669959,2.6477340282610813,-0.06201418498951572,1,20200506,20200507,-0.06201418498951572,1,20200506,20200507
20200515,0.18794892882851338,0.07336060565286501,2.561987147677989,2.8356829570895945,-0.002114902861755752,1,20200511,20200512,0.0,0,20200511,20200511
20200522,-0.10321050053856479,0.09004499274543268,-1.1462103265458912,2.73247245655103,-0.10458743425666173,2,20200520,20200522,-0.08494040215771648,1,20200520,20200521
20200529,0.047807402554057805,0.1329699713500144,0.35953533018530376,2.7802798591050877,-0.021433013565424375,2,20200527,20200529,-0.0025685488147209057,1,20200527,20200528
20200605,0.13294989226545248,0.08761475258673776,1.5174372847065152,2.9132297513705403,-0.031475006521489934,1,20200603,20200604,0.0,0,20200601,20200601
20200612,-0.21907539878763482,0.045909369775247344,-4.771910393458555,2.6941543525829053,-0.1634251930922952,4,20200608,20200612,-0.10077813324736962,3,20200608,20200611
20200619,0.005592905932820091,0.12068253263314342,0.046343955589842285,2.699747258515725,-0.07044787686068377,1,20200615,20200616,-0.07044787686068377,1,20200615,20200616
20200624,0.0850134460091991,0.07330974598289766,1.1596472593020823,2.784760704524924,0,0,20200624,20200624,0,0,20200624,20200624
20200703,-0.033425285913855796,0.11085760022845331,-0.3015155103932755,2.751335418611068,-0.08912906187105163,2,20200629,20200701,-0.08912906187105163,2,20200629,20200701
20200710,-0.1000098239678534,0.11804122480841397,-0.8472448852523657,2.651325594643215,-0.07752155997686083,1,20200706,20200707,-0.07752155997686083,1,20200706,20200707
20200717,0.1267005635174657,0.06017761290951947,2.105443492881104,2.7780261581606807,-0.005556543415220272,1,20200713,20200714,0.0,0,20200713,20200713
20200724,-0.1714557547640546,0.11253806532029617,-1.523535652368574,2.6065704033966264,-0.12334322018798671,4,20200720,20200724,-0.08022666327443861,1,20200720,20200721
20200731,-0.007842253491784301,0.10669128246939916,-0.07350416369803775,2.5987281499048427,-0.09908544764839178,2,20200728,20200730,-0.09908544764839178,2,20200728,20200730
20200807,0.0055023980662713,0.12947451523311138,0.04249792367528506,2.604230547971113,-0.05075370378189925,1,20200804,20200805,-0.05075370378189925,1,20200804,20200805
20200814,-0.0742030272103415,0.1445856697086105,-0.5132114915668056,2.530027520760772,-0.10542908771951831,3,20200810,20200813,-0.10542908771951831,3,20200810,20200813
20200821,-0.035224912635776,0.12462285200041408,-0.28265211452277594,2.494802608124996,-0.13774427774184161,3,20200817,20200820,-0.13774427774184161,3,20200817,20200820
20200828,-0.094498675060053,0.12130048534750365,-0.7790461414010967,2.4003039330649427,-0.15361412666548224,4,20200824,20200828,-0.10233294879227417,2,20200824,20200826
20200904,-0.02676689570853691,0.13937503473114984,-0.1920494280784893,2.373537037356406,-0.0642685637157201,1,20200831,20200901,0.0,0,20200831,20200831
20200911,-0.013469319340155606,0.13036316954429597,-0.10332150857669105,2.360067718016251,-0.08476753901320544,1,20200908,20200909,-0.08476753901320544,1,20200908,20200909
20200918,0.05007325062655131,0.15077848337738742,0.3320981184113761,2.4101409686428017,-0.09798115611604175,1,20200914,20200915,-0.09798115611604175,1,20200914,20200915
20200925,-0.04468987719818371,0.14701055841654972,-0.30399093561400103,2.3654510914446183,-0.0918321153410755,1,20200921,20200922,-0.0918321153410755,1,20200921,20200922
20200930,0.1502665101102784,0.029205607952219898,5.145125222392665,2.515717601554897,0,0,20200930,20200930,0,0,20200930,20200930
20201009,-0.0372851344194259,0.0,-inf,2.478432467135471,0,0,20201009,20201009,0,0,20201009,20201009
20201016,-0.13186612393868072,0.13626939312580819,-0.9676870272471073,2.34656634319679,-0.08699944643672364,1,20201012,20201013,-0.08699944643672364,1,20201012,20201013
20201023,0.16330417964742988,0.12314075527171948,1.3261586652370836,2.5098705228442197,-0.04697455494778424,1,20201022,20201023,0.0,0,20201019,20201019
20201030,-0.2798745651111334,0.11781958966437626,-2.3754501769051384,2.2299959577330863,-0.24955416892075366,3,20201026,20201029,-0.24955416892075366,3,20201026,20201029
20201106,-0.21706048917217358,0.08555414838448068,-2.5371123817012693,2.012935468560913,-0.1715391645032205,3,20201103,20201106,-0.07704808936310137,2,20201103,20201105
20201113,-0.06071593676446829,0.13790624841308022,-0.4402696575618648,1.9522195317964444,-0.1736371012113156,2,20201109,20201111,-0.1736371012113156,2,20201109,20201111
20201120,-0.2372966315612395,0.08943887001044384,-2.653171171924804,1.7149229002352047,-0.17617736245675464,3,20201117,20201120,-0.11791827335961202,2,20201117,20201119
20201127,0.0795814551449534,0.13285292123662543,0.599019234234302,1.794504355380158,-0.09395067194910833,2,20201125,20201127,-0.05844568866059463,1,20201125,20201126
20201204,0.10968237778647749,0.07590653172059077,1.4449662670692742,1.904186733166636,-0.027099109085650053,1,20201202,20201203,-0.027099109085650053,1,20201202,20201203
20201211,0.009126367175397491,0.12362863938203116,0.07382081709397156,1.913313100342033,-0.12377470313700023,2,20201207,20201209,-0.12377470313700023,2,20201207,20201209
20201218,-0.018108325389324692,0.10439475350976898,-0.17346010963692887,1.895204774952709,-0.057625802561225514,1,20201216,20201217,0.0,0,20201214,20201214
20201225,0.1932293882820935,0.0890542016189219,2.169795301842747,2.0884341632348025,-0.01707931691132103,2,20201222,20201224,-0.001962383301970405,1,20201222,20201223
20201231,0.105279202681812,0.09439458824333721,1.1153097295198284,2.193713365916614,-0.035136375156236355,1,20201228,20201229,0.0,0,20201228,20201228
